"Notes","Year","Year Code","Month","Month Code","ICD Chapter","ICD Chapter Code",Deaths,Population,Crude Rate
,"2008","2008","Oct., 2008","2008/10","Certain infectious and parasitic diseases","A00-B99",5402,Not Applicable,Not Applicable
,"2008","2008","Oct., 2008","2008/10","Neoplasms","C00-D48",49152,Not Applicable,Not Applicable
,"2008","2008","Oct., 2008","2008/10","Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism","D50-D89",827,Not Applicable,Not Applicable
,"2008","2008","Oct., 2008","2008/10","Endocrine, nutritional and metabolic diseases","E00-E88",8001,Not Applicable,Not Applicable
,"2008","2008","Oct., 2008","2008/10","Mental and behavioural disorders","F01-F99",8548,Not Applicable,Not Applicable
,"2008","2008","Oct., 2008","2008/10","Diseases of the nervous system","G00-G98",11121,Not Applicable,Not Applicable
,"2008","2008","Oct., 2008","2008/10","Diseases of the circulatory system","I00-I99",64940,Not Applicable,Not Applicable
,"2008","2008","Oct., 2008","2008/10","Diseases of the respiratory system","J00-J98",18165,Not Applicable,Not Applicable
,"2008","2008","Oct., 2008","2008/10","Diseases of the digestive system","K00-K92",7429,Not Applicable,Not Applicable
,"2008","2008","Oct., 2008","2008/10","Diseases of the skin and subcutaneous tissue","L00-L98",304,Not Applicable,Not Applicable
,"2008","2008","Oct., 2008","2008/10","Diseases of the musculoskeletal system and connective tissue","M00-M99",1131,Not Applicable,Not Applicable
,"2008","2008","Oct., 2008","2008/10","Diseases of the genitourinary system","N00-N98",5069,Not Applicable,Not Applicable
,"2008","2008","Oct., 2008","2008/10","Pregnancy, childbirth and the puerperium","O00-O99",63,Not Applicable,Not Applicable
,"2008","2008","Oct., 2008","2008/10","Certain conditions originating in the perinatal period","P00-P96",1189,Not Applicable,Not Applicable
,"2008","2008","Oct., 2008","2008/10","Congenital malformations, deformations and chromosomal abnormalities","Q00-Q99",819,Not Applicable,Not Applicable
,"2008","2008","Oct., 2008","2008/10","Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified","R00-R99",3020,Not Applicable,Not Applicable
,"2008","2008","Oct., 2008","2008/10","External causes of morbidity and mortality","V01-Y89",15346,Not Applicable,Not Applicable
,"2008","2008","Nov., 2008","2008/11","Certain infectious and parasitic diseases","A00-B99",5505,Not Applicable,Not Applicable
,"2008","2008","Nov., 2008","2008/11","Neoplasms","C00-D48",48070,Not Applicable,Not Applicable
,"2008","2008","Nov., 2008","2008/11","Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism","D50-D89",777,Not Applicable,Not Applicable
,"2008","2008","Nov., 2008","2008/11","Endocrine, nutritional and metabolic diseases","E00-E88",8127,Not Applicable,Not Applicable
,"2008","2008","Nov., 2008","2008/11","Mental and behavioural disorders","F01-F99",8771,Not Applicable,Not Applicable
,"2008","2008","Nov., 2008","2008/11","Diseases of the nervous system","G00-G98",11579,Not Applicable,Not Applicable
,"2008","2008","Nov., 2008","2008/11","Diseases of the circulatory system","I00-I99",65888,Not Applicable,Not Applicable
,"2008","2008","Nov., 2008","2008/11","Diseases of the respiratory system","J00-J98",18649,Not Applicable,Not Applicable
,"2008","2008","Nov., 2008","2008/11","Diseases of the digestive system","K00-K92",7496,Not Applicable,Not Applicable
,"2008","2008","Nov., 2008","2008/11","Diseases of the skin and subcutaneous tissue","L00-L98",331,Not Applicable,Not Applicable
,"2008","2008","Nov., 2008","2008/11","Diseases of the musculoskeletal system and connective tissue","M00-M99",1165,Not Applicable,Not Applicable
,"2008","2008","Nov., 2008","2008/11","Diseases of the genitourinary system","N00-N98",5145,Not Applicable,Not Applicable
,"2008","2008","Nov., 2008","2008/11","Pregnancy, childbirth and the puerperium","O00-O99",58,Not Applicable,Not Applicable
,"2008","2008","Nov., 2008","2008/11","Certain conditions originating in the perinatal period","P00-P96",1106,Not Applicable,Not Applicable
,"2008","2008","Nov., 2008","2008/11","Congenital malformations, deformations and chromosomal abnormalities","Q00-Q99",867,Not Applicable,Not Applicable
,"2008","2008","Nov., 2008","2008/11","Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified","R00-R99",3369,Not Applicable,Not Applicable
,"2008","2008","Nov., 2008","2008/11","External causes of morbidity and mortality","V01-Y89",14646,Not Applicable,Not Applicable
,"2008","2008","Dec., 2008","2008/12","Certain infectious and parasitic diseases","A00-B99",5955,Not Applicable,Not Applicable
,"2008","2008","Dec., 2008","2008/12","Neoplasms","C00-D48",49694,Not Applicable,Not Applicable
,"2008","2008","Dec., 2008","2008/12","Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism","D50-D89",857,Not Applicable,Not Applicable
,"2008","2008","Dec., 2008","2008/12","Endocrine, nutritional and metabolic diseases","E00-E88",8982,Not Applicable,Not Applicable
,"2008","2008","Dec., 2008","2008/12","Mental and behavioural disorders","F01-F99",9740,Not Applicable,Not Applicable
,"2008","2008","Dec., 2008","2008/12","Diseases of the nervous system","G00-G98",12510,Not Applicable,Not Applicable
,"2008","2008","Dec., 2008","2008/12","Diseases of the ear and mastoid process","H60-H93",12,Not Applicable,Not Applicable
,"2008","2008","Dec., 2008","2008/12","Diseases of the circulatory system","I00-I99",72881,Not Applicable,Not Applicable
,"2008","2008","Dec., 2008","2008/12","Diseases of the respiratory system","J00-J98",21528,Not Applicable,Not Applicable
,"2008","2008","Dec., 2008","2008/12","Diseases of the digestive system","K00-K92",8132,Not Applicable,Not Applicable
,"2008","2008","Dec., 2008","2008/12","Diseases of the skin and subcutaneous tissue","L00-L98",340,Not Applicable,Not Applicable
,"2008","2008","Dec., 2008","2008/12","Diseases of the musculoskeletal system and connective tissue","M00-M99",1171,Not Applicable,Not Applicable
,"2008","2008","Dec., 2008","2008/12","Diseases of the genitourinary system","N00-N98",5650,Not Applicable,Not Applicable
,"2008","2008","Dec., 2008","2008/12","Pregnancy, childbirth and the puerperium","O00-O99",75,Not Applicable,Not Applicable
,"2008","2008","Dec., 2008","2008/12","Certain conditions originating in the perinatal period","P00-P96",1093,Not Applicable,Not Applicable
,"2008","2008","Dec., 2008","2008/12","Congenital malformations, deformations and chromosomal abnormalities","Q00-Q99",868,Not Applicable,Not Applicable
,"2008","2008","Dec., 2008","2008/12","Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified","R00-R99",3590,Not Applicable,Not Applicable
,"2008","2008","Dec., 2008","2008/12","External causes of morbidity and mortality","V01-Y89",15217,Not Applicable,Not Applicable
,"2009","2009","Jan., 2009","2009/01","Certain infectious and parasitic diseases","A00-B99",6713,Not Applicable,Not Applicable
,"2009","2009","Jan., 2009","2009/01","Neoplasms","C00-D48",50220,Not Applicable,Not Applicable
,"2009","2009","Jan., 2009","2009/01","Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism","D50-D89",864,Not Applicable,Not Applicable
,"2009","2009","Jan., 2009","2009/01","Endocrine, nutritional and metabolic diseases","E00-E88",9283,Not Applicable,Not Applicable
,"2009","2009","Jan., 2009","2009/01","Mental and behavioural disorders","F01-F99",9819,Not Applicable,Not Applicable
,"2009","2009","Jan., 2009","2009/01","Diseases of the nervous system","G00-G98",12881,Not Applicable,Not Applicable
,"2009","2009","Jan., 2009","2009/01","Diseases of the circulatory system","I00-I99",73820,Not Applicable,Not Applicable
,"2009","2009","Jan., 2009","2009/01","Diseases of the respiratory system","J00-J98",22715,Not Applicable,Not Applicable
,"2009","2009","Jan., 2009","2009/01","Diseases of the digestive system","K00-K92",8044,Not Applicable,Not Applicable
,"2009","2009","Jan., 2009","2009/01","Diseases of the skin and subcutaneous tissue","L00-L98",395,Not Applicable,Not Applicable
,"2009","2009","Jan., 2009","2009/01","Diseases of the musculoskeletal system and connective tissue","M00-M99",1200,Not Applicable,Not Applicable
,"2009","2009","Jan., 2009","2009/01","Diseases of the genitourinary system","N00-N98",5988,Not Applicable,Not Applicable
,"2009","2009","Jan., 2009","2009/01","Pregnancy, childbirth and the puerperium","O00-O99",71,Not Applicable,Not Applicable
,"2009","2009","Jan., 2009","2009/01","Certain conditions originating in the perinatal period","P00-P96",1120,Not Applicable,Not Applicable
,"2009","2009","Jan., 2009","2009/01","Congenital malformations, deformations and chromosomal abnormalities","Q00-Q99",891,Not Applicable,Not Applicable
,"2009","2009","Jan., 2009","2009/01","Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified","R00-R99",3952,Not Applicable,Not Applicable
,"2009","2009","Jan., 2009","2009/01","External causes of morbidity and mortality","V01-Y89",14976,Not Applicable,Not Applicable
,"2009","2009","Feb., 2009","2009/02","Certain infectious and parasitic diseases","A00-B99",5983,Not Applicable,Not Applicable
,"2009","2009","Feb., 2009","2009/02","Neoplasms","C00-D48",45366,Not Applicable,Not Applicable
,"2009","2009","Feb., 2009","2009/02","Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism","D50-D89",786,Not Applicable,Not Applicable
,"2009","2009","Feb., 2009","2009/02","Endocrine, nutritional and metabolic diseases","E00-E88",8400,Not Applicable,Not Applicable
,"2009","2009","Feb., 2009","2009/02","Mental and behavioural disorders","F01-F99",9051,Not Applicable,Not Applicable
,"2009","2009","Feb., 2009","2009/02","Diseases of the nervous system","G00-G98",11067,Not Applicable,Not Applicable
,"2009","2009","Feb., 2009","2009/02","Diseases of the circulatory system","I00-I99",66157,Not Applicable,Not Applicable
,"2009","2009","Feb., 2009","2009/02","Diseases of the respiratory system","J00-J98",21018,Not Applicable,Not Applicable
,"2009","2009","Feb., 2009","2009/02","Diseases of the digestive system","K00-K92",7093,Not Applicable,Not Applicable
,"2009","2009","Feb., 2009","2009/02","Diseases of the skin and subcutaneous tissue","L00-L98",363,Not Applicable,Not Applicable
,"2009","2009","Feb., 2009","2009/02","Diseases of the musculoskeletal system and connective tissue","M00-M99",1122,Not Applicable,Not Applicable
,"2009","2009","Feb., 2009","2009/02","Diseases of the genitourinary system","N00-N98",5298,Not Applicable,Not Applicable
,"2009","2009","Feb., 2009","2009/02","Pregnancy, childbirth and the puerperium","O00-O99",68,Not Applicable,Not Applicable
,"2009","2009","Feb., 2009","2009/02","Certain conditions originating in the perinatal period","P00-P96",1034,Not Applicable,Not Applicable
,"2009","2009","Feb., 2009","2009/02","Congenital malformations, deformations and chromosomal abnormalities","Q00-Q99",791,Not Applicable,Not Applicable
,"2009","2009","Feb., 2009","2009/02","Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified","R00-R99",3428,Not Applicable,Not Applicable
,"2009","2009","Feb., 2009","2009/02","External causes of morbidity and mortality","V01-Y89",13397,Not Applicable,Not Applicable
,"2009","2009","Mar., 2009","2009/03","Certain infectious and parasitic diseases","A00-B99",6359,Not Applicable,Not Applicable
,"2009","2009","Mar., 2009","2009/03","Neoplasms","C00-D48",49582,Not Applicable,Not Applicable
,"2009","2009","Mar., 2009","2009/03","Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism","D50-D89",882,Not Applicable,Not Applicable
,"2009","2009","Mar., 2009","2009/03","Endocrine, nutritional and metabolic diseases","E00-E88",8807,Not Applicable,Not Applicable
,"2009","2009","Mar., 2009","2009/03","Mental and behavioural disorders","F01-F99",9442,Not Applicable,Not Applicable
,"2009","2009","Mar., 2009","2009/03","Diseases of the nervous system","G00-G98",12046,Not Applicable,Not Applicable
,"2009","2009","Mar., 2009","2009/03","Diseases of the circulatory system","I00-I99",70356,Not Applicable,Not Applicable
,"2009","2009","Mar., 2009","2009/03","Diseases of the respiratory system","J00-J98",23016,Not Applicable,Not Applicable
,"2009","2009","Mar., 2009","2009/03","Diseases of the digestive system","K00-K92",7843,Not Applicable,Not Applicable
,"2009","2009","Mar., 2009","2009/03","Diseases of the skin and subcutaneous tissue","L00-L98",332,Not Applicable,Not Applicable
,"2009","2009","Mar., 2009","2009/03","Diseases of the musculoskeletal system and connective tissue","M00-M99",1201,Not Applicable,Not Applicable
,"2009","2009","Mar., 2009","2009/03","Diseases of the genitourinary system","N00-N98",5635,Not Applicable,Not Applicable
,"2009","2009","Mar., 2009","2009/03","Pregnancy, childbirth and the puerperium","O00-O99",59,Not Applicable,Not Applicable
,"2009","2009","Mar., 2009","2009/03","Certain conditions originating in the perinatal period","P00-P96",1149,Not Applicable,Not Applicable
,"2009","2009","Mar., 2009","2009/03","Congenital malformations, deformations and chromosomal abnormalities","Q00-Q99",918,Not Applicable,Not Applicable
,"2009","2009","Mar., 2009","2009/03","Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified","R00-R99",3568,Not Applicable,Not Applicable
,"2009","2009","Mar., 2009","2009/03","External causes of morbidity and mortality","V01-Y89",14962,Not Applicable,Not Applicable
,"2009","2009","Apr., 2009","2009/04","Certain infectious and parasitic diseases","A00-B99",5814,Not Applicable,Not Applicable
,"2009","2009","Apr., 2009","2009/04","Neoplasms","C00-D48",47564,Not Applicable,Not Applicable
,"2009","2009","Apr., 2009","2009/04","Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism","D50-D89",785,Not Applicable,Not Applicable
,"2009","2009","Apr., 2009","2009/04","Endocrine, nutritional and metabolic diseases","E00-E88",8072,Not Applicable,Not Applicable
,"2009","2009","Apr., 2009","2009/04","Mental and behavioural disorders","F01-F99",8563,Not Applicable,Not Applicable
,"2009","2009","Apr., 2009","2009/04","Diseases of the nervous system","G00-G98",11245,Not Applicable,Not Applicable
,"2009","2009","Apr., 2009","2009/04","Diseases of the circulatory system","I00-I99",65726,Not Applicable,Not Applicable
,"2009","2009","Apr., 2009","2009/04","Diseases of the respiratory system","J00-J98",20646,Not Applicable,Not Applicable
,"2009","2009","Apr., 2009","2009/04","Diseases of the digestive system","K00-K92",7394,Not Applicable,Not Applicable
